index, result, benchmark, correct
17787, 7, 7, correct
17788, 9, 9, correct
17789, 2, 2, correct
17790, 7, 7, correct
17791, 6, 6, correct
17792, 7, 7, correct
17793, 1, 1, correct
17794, 2, 2, correct
17795, 2, 2, correct
17796, 3, 3, correct
17797, 5, 5, correct
17798, 2, 2, correct
17799, 4, 4, correct
17800, 6, 1, miss
17801, 9, 9, correct
17802, 4, 4, correct
17803, 9, 9, correct
17804, 8, 8, correct
17805, 0, 0, correct
17806, 9, 9, correct
17807, 3, 3, correct
17808, 4, 4, correct
17809, 3, 3, correct
17810, 4, 9, miss
17811, 1, 1, correct
17812, 4, 4, correct
17813, 7, 7, correct
17814, 5, 5, correct
17815, 9, 8, miss
17816, 6, 6, correct
17817, 9, 9, correct
17818, 9, 9, correct
17819, 9, 9, correct
17820, 9, 9, correct
17821, 4, 4, correct
17822, 1, 1, correct
17823, 4, 4, correct
17824, 8, 8, correct
17825, 8, 3, miss
17826, 5, 5, correct
17827, 2, 2, correct
17828, 6, 6, correct
17829, 0, 0, correct
17830, 2, 2, correct
17831, 9, 9, correct
17832, 2, 2, correct
17833, 0, 0, correct
17834, 4, 8, miss
17835, 9, 9, correct
17836, 9, 9, correct
17837, 9, 9, correct
17838, 9, 9, correct
17839, 6, 6, correct
17840, 3, 3, correct
17841, 8, 6, miss
17842, 2, 2, correct
17843, 1, 1, correct
17844, 5, 5, correct
17845, 6, 6, correct
17846, 0, 0, correct
17847, 0, 0, correct
17848, 2, 2, correct
17849, 8, 8, correct
17850, 4, 4, correct
17851, 4, 7, miss
17852, 6, 6, correct
17853, 7, 7, correct
17854, 5, 5, correct
17855, 2, 2, correct
17856, 6, 6, correct
17857, 8, 8, correct
17858, 0, 0, correct
17859, 5, 5, correct
17860, 1, 1, correct
17861, 8, 8, correct
17862, 9, 9, correct
17863, 9, 7, miss
17864, 3, 3, correct
17865, 0, 0, correct
17866, 6, 6, correct
17867, 8, 8, correct
17868, 3, 3, correct
17869, 4, 4, correct
17870, 5, 5, correct
17871, 5, 5, correct
17872, 2, 2, correct
17873, 4, 4, correct
17874, 6, 6, correct
17875, 1, 7, miss
17876, 4, 4, correct
17877, 2, 2, correct
17878, 2, 2, correct
17879, 8, 8, correct
17880, 9, 9, correct
17881, 9, 9, correct
17882, 0, 0, correct
17883, 6, 6, correct
17884, 0, 0, correct
17885, 2, 2, correct
17886, 1, 1, correct
17887, 1, 1, correct
17888, 4, 4, correct
17889, 1, 1, correct
17890, 7, 7, correct
17891, 2, 2, correct
17892, 3, 3, correct
17893, 2, 2, correct
17894, 1, 1, correct
17895, 9, 9, correct
17896, 6, 6, correct
17897, 0, 0, correct
17898, 2, 3, miss
17899, 8, 8, correct
17900, 3, 3, correct
17901, 3, 3, correct
17902, 9, 9, correct
17903, 2, 2, correct
17904, 0, 0, correct
17905, 7, 7, correct
17906, 7, 7, correct
17907, 2, 2, correct
17908, 0, 0, correct
17909, 8, 8, correct
17910, 6, 6, correct
17911, 1, 1, correct
17912, 1, 1, correct
17913, 1, 1, correct
17914, 6, 6, correct
17915, 1, 1, correct
17916, 2, 2, correct
17917, 4, 4, correct
17918, 8, 8, correct
17919, 2, 2, correct
17920, 0, 0, correct
17921, 1, 1, correct
17922, 8, 8, correct
17923, 3, 3, correct
17924, 3, 5, miss
17925, 0, 0, correct
17926, 2, 8, miss
17927, 1, 1, correct
17928, 8, 8, correct
17929, 8, 8, correct
17930, 1, 1, correct
17931, 5, 9, miss
17932, 7, 7, correct
17933, 9, 8, miss
17934, 9, 9, correct
17935, 7, 7, correct
17936, 9, 9, correct
17937, 9, 9, correct
17938, 4, 4, correct
17939, 3, 3, correct
17940, 5, 5, correct
17941, 5, 3, miss
17942, 7, 7, correct
17943, 0, 0, correct
17944, 0, 0, correct
17945, 9, 7, miss
17946, 1, 1, correct
17947, 7, 7, correct
17948, 0, 0, correct
17949, 4, 4, correct
17950, 0, 0, correct
17951, 1, 5, miss
17952, 0, 0, correct
17953, 0, 0, correct
17954, 5, 5, correct
17955, 7, 7, correct
17956, 6, 6, correct
17957, 3, 3, correct
17958, 2, 2, correct
17959, 1, 4, miss
17960, 8, 8, correct
17961, 2, 2, correct
17962, 3, 3, correct
17963, 7, 7, correct
17964, 2, 2, correct
17965, 8, 8, correct
17966, 1, 1, correct
17967, 9, 8, miss
17968, 1, 1, correct
17969, 4, 4, correct
17970, 9, 9, correct
17971, 0, 0, correct
17972, 7, 7, correct
17973, 6, 6, correct
17974, 8, 8, correct
17975, 2, 2, correct
17976, 1, 1, correct
17977, 9, 9, correct
17978, 1, 1, correct
17979, 7, 7, correct
17980, 0, 0, correct
17981, 8, 5, miss
17982, 5, 5, correct
17983, 3, 3, correct
17984, 6, 2, miss
17985, 2, 2, correct
17986, 6, 6, correct
17987, 5, 5, correct
17988, 0, 0, correct
17989, 6, 6, correct
17990, 4, 4, correct
17991, 0, 0, correct
17992, 1, 1, correct
17993, 6, 6, correct
17994, 1, 1, correct
17995, 2, 2, correct
17996, 6, 6, correct
17997, 4, 4, correct
17998, 6, 6, correct
17999, 4, 4, correct
18000, 9, 9, correct
18001, 2, 2, correct
18002, 9, 9, correct
18003, 5, 5, correct
18004, 9, 9, correct
18005, 8, 8, correct
18006, 5, 5, correct
18007, 6, 6, correct
18008, 0, 0, correct
18009, 0, 0, correct
18010, 1, 1, correct
18011, 4, 4, correct
18012, 9, 9, correct
18013, 1, 1, correct
18014, 3, 3, correct
18015, 9, 4, miss
18016, 1, 1, correct
18017, 6, 6, correct
18018, 4, 4, correct
18019, 5, 5, correct
18020, 1, 1, correct
18021, 9, 9, correct
18022, 8, 8, correct
18023, 9, 9, correct
18024, 6, 6, correct
18025, 4, 4, correct
18026, 1, 1, correct
18027, 8, 8, correct
18028, 2, 2, correct
18029, 3, 3, correct
18030, 7, 7, correct
18031, 2, 2, correct
18032, 8, 5, miss
18033, 3, 3, correct
18034, 3, 3, correct
18035, 1, 1, correct
18036, 6, 6, correct
18037, 3, 3, correct
18038, 1, 1, correct
18039, 4, 4, correct
18040, 2, 2, correct
18041, 2, 2, correct
18042, 1, 1, correct
18043, 6, 6, correct
18044, 7, 7, correct
18045, 9, 9, correct
18046, 2, 2, correct
18047, 0, 0, correct
18048, 0, 0, correct
18049, 7, 7, correct
18050, 4, 4, correct
18051, 5, 5, correct
18052, 4, 4, correct
18053, 4, 4, correct
18054, 5, 5, correct
18055, 5, 8, miss
18056, 6, 6, correct
18057, 1, 1, correct
18058, 3, 8, miss
18059, 1, 1, correct
18060, 8, 8, correct
18061, 4, 4, correct
18062, 6, 6, correct
18063, 4, 4, correct
18064, 1, 1, correct
18065, 2, 2, correct
18066, 9, 9, correct
18067, 9, 9, correct
18068, 6, 6, correct
18069, 6, 6, correct
18070, 9, 9, correct
18071, 7, 7, correct
18072, 6, 6, correct
18073, 4, 4, correct
18074, 6, 6, correct
18075, 3, 3, correct
18076, 9, 9, correct
18077, 5, 5, correct
18078, 0, 0, correct
18079, 0, 0, correct
18080, 6, 6, correct
18081, 1, 2, miss
18082, 1, 1, correct
18083, 7, 7, correct
18084, 6, 6, correct
18085, 4, 4, correct
18086, 8, 8, correct
18087, 3, 3, correct
18088, 4, 4, correct
18089, 1, 1, correct
18090, 4, 4, correct
18091, 6, 6, correct
18092, 1, 1, correct
18093, 9, 9, correct
18094, 1, 1, correct
18095, 8, 8, correct
18096, 0, 0, correct
18097, 6, 6, correct
18098, 3, 3, correct
18099, 1, 1, correct
18100, 2, 2, correct
18101, 0, 0, correct
18102, 2, 2, correct
18103, 8, 8, correct
18104, 6, 6, correct
18105, 2, 2, correct
18106, 4, 4, correct
18107, 4, 4, correct
18108, 7, 7, correct
18109, 7, 7, correct
18110, 8, 8, correct
18111, 8, 8, correct
18112, 3, 3, correct
18113, 7, 7, correct
18114, 6, 6, correct
18115, 3, 3, correct
18116, 5, 5, correct
18117, 5, 5, correct
18118, 5, 5, correct
18119, 2, 2, correct
18120, 7, 7, correct
18121, 4, 4, correct
18122, 6, 6, correct
18123, 1, 1, correct
18124, 3, 3, correct
18125, 3, 3, correct
18126, 0, 0, correct
18127, 1, 1, correct
18128, 3, 3, correct
18129, 8, 8, correct
18130, 1, 8, miss
18131, 8, 8, correct
18132, 0, 0, correct
18133, 0, 0, correct
18134, 6, 6, correct
18135, 8, 8, correct
18136, 3, 3, correct
18137, 8, 8, correct
18138, 9, 9, correct
18139, 2, 2, correct
18140, 1, 1, correct
18141, 6, 6, correct
18142, 3, 3, correct
18143, 6, 6, correct
18144, 9, 9, correct
18145, 3, 3, correct
18146, 1, 1, correct
18147, 9, 9, correct
18148, 7, 7, correct
18149, 4, 4, correct
18150, 8, 8, correct
18151, 7, 7, correct
18152, 9, 9, correct
18153, 4, 4, correct
18154, 8, 8, correct
18155, 0, 0, correct
18156, 3, 3, correct
18157, 8, 8, correct
18158, 7, 7, correct
18159, 1, 1, correct
18160, 3, 3, correct
18161, 0, 0, correct
18162, 8, 8, correct
18163, 4, 4, correct
18164, 4, 4, correct
18165, 2, 2, correct
18166, 4, 4, correct
18167, 9, 9, correct
18168, 5, 5, correct
18169, 4, 4, correct
18170, 9, 9, correct
18171, 9, 9, correct
18172, 3, 3, correct
18173, 9, 9, correct
18174, 7, 7, correct
18175, 6, 6, correct
18176, 6, 6, correct
18177, 8, 8, correct
18178, 5, 5, correct
18179, 2, 2, correct
18180, 8, 9, miss
18181, 7, 7, correct
18182, 7, 7, correct
18183, 1, 4, miss
18184, 4, 4, correct
18185, 5, 5, correct
18186, 7, 7, correct
18187, 8, 8, correct
18188, 5, 5, correct
18189, 7, 7, correct
18190, 6, 6, correct
18191, 7, 7, correct
18192, 4, 4, correct
18193, 3, 3, correct
18194, 0, 0, correct
18195, 4, 4, correct
18196, 7, 7, correct
18197, 5, 5, correct
18198, 8, 5, miss
18199, 5, 5, correct
18200, 1, 1, correct
18201, 0, 0, correct
18202, 0, 0, correct
18203, 4, 4, correct
18204, 7, 7, correct
18205, 7, 7, correct
18206, 0, 0, correct
18207, 7, 7, correct
18208, 2, 2, correct
18209, 8, 8, correct
18210, 8, 8, correct
18211, 0, 0, correct
18212, 1, 1, correct
18213, 9, 9, correct
18214, 5, 5, correct
18215, 9, 9, correct
18216, 3, 3, correct
18217, 5, 5, correct
18218, 4, 4, correct
18219, 7, 7, correct
18220, 4, 4, correct
18221, 9, 9, correct
18222, 8, 8, correct
18223, 9, 7, miss
18224, 1, 1, correct
18225, 3, 3, correct
18226, 6, 6, correct
18227, 4, 4, correct
18228, 0, 0, correct
18229, 3, 3, correct
18230, 7, 7, correct
18231, 7, 7, correct
18232, 2, 2, correct
18233, 0, 0, correct
18234, 2, 2, correct
18235, 4, 4, correct
18236, 7, 7, correct
18237, 2, 2, correct
18238, 2, 2, correct
18239, 1, 1, correct
18240, 4, 4, correct
18241, 4, 4, correct
18242, 6, 6, correct
18243, 8, 8, correct
18244, 6, 6, correct
18245, 3, 3, correct
18246, 0, 0, correct
18247, 3, 3, correct
18248, 8, 8, correct
18249, 4, 4, correct
18250, 6, 6, correct
18251, 7, 7, correct
18252, 6, 6, correct
18253, 2, 2, correct
18254, 1, 1, correct
18255, 8, 8, correct
18256, 4, 4, correct
18257, 5, 5, correct
18258, 2, 2, correct
18259, 1, 1, correct
18260, 0, 2, miss
18261, 5, 2, miss
18262, 7, 7, correct
18263, 4, 4, correct
18264, 0, 0, correct
18265, 9, 9, correct
18266, 9, 9, correct
18267, 1, 1, correct
18268, 7, 7, correct
18269, 2, 2, correct
18270, 1, 1, correct
18271, 5, 0, miss
18272, 5, 5, correct
18273, 1, 1, correct
18274, 8, 8, correct
18275, 4, 3, miss
18276, 5, 5, correct
18277, 5, 5, correct
18278, 7, 7, correct
18279, 6, 6, correct
18280, 8, 8, correct
18281, 9, 9, correct
18282, 5, 5, correct
18283, 6, 6, correct
18284, 6, 6, correct
18285, 1, 1, correct
18286, 7, 7, correct
18287, 5, 5, correct
18288, 4, 4, correct
18289, 3, 3, correct
18290, 8, 8, correct
18291, 6, 6, correct
18292, 9, 9, correct
18293, 2, 2, correct
18294, 1, 1, correct
18295, 1, 1, correct
18296, 4, 4, correct
18297, 9, 9, correct
18298, 5, 5, correct
18299, 8, 8, correct
18300, 5, 5, correct
18301, 0, 0, correct
18302, 6, 6, correct
18303, 0, 0, correct
18304, 0, 0, correct
18305, 4, 4, correct
18306, 2, 2, correct
18307, 3, 3, correct
18308, 6, 6, correct
18309, 7, 7, correct
18310, 4, 4, correct
18311, 1, 1, correct
18312, 1, 1, correct
18313, 4, 4, correct
18314, 1, 1, correct
18315, 6, 5, miss
18316, 0, 0, correct
18317, 8, 8, correct
18318, 6, 6, correct
18319, 1, 1, correct
18320, 5, 5, correct
18321, 2, 2, correct
18322, 2, 2, correct
18323, 5, 5, correct
18324, 7, 7, correct
18325, 4, 4, correct
18326, 6, 6, correct
18327, 9, 9, correct
18328, 6, 6, correct
18329, 1, 1, correct
18330, 9, 9, correct
18331, 0, 0, correct
18332, 8, 8, correct
18333, 9, 5, miss
18334, 4, 4, correct
18335, 4, 4, correct
18336, 1, 8, miss
18337, 1, 1, correct
18338, 3, 3, correct
18339, 1, 1, correct
18340, 4, 4, correct
18341, 8, 8, correct
18342, 9, 9, correct
18343, 5, 5, correct
18344, 4, 4, correct
18345, 5, 5, correct
18346, 6, 6, correct
18347, 4, 4, correct
18348, 9, 9, correct
18349, 4, 4, correct
18350, 7, 7, correct
18351, 0, 0, correct
18352, 1, 1, correct
18353, 2, 2, correct
18354, 0, 0, correct
18355, 1, 1, correct
18356, 8, 8, correct
18357, 0, 0, correct
18358, 6, 6, correct
18359, 6, 6, correct
18360, 1, 1, correct
18361, 7, 7, correct
18362, 3, 3, correct
18363, 7, 4, miss
18364, 9, 9, correct
18365, 0, 0, correct
18366, 9, 9, correct
18367, 6, 6, correct
18368, 9, 9, correct
18369, 7, 7, correct
18370, 3, 3, correct
18371, 0, 0, correct
18372, 2, 2, correct
18373, 1, 1, correct
18374, 7, 7, correct
18375, 7, 7, correct
18376, 0, 0, correct
18377, 2, 2, correct
18378, 1, 1, correct
18379, 1, 1, correct
18380, 6, 6, correct
18381, 6, 6, correct
18382, 7, 7, correct
18383, 0, 0, correct
18384, 2, 2, correct
18385, 1, 1, correct
18386, 8, 8, correct
18387, 5, 5, correct
18388, 5, 5, correct
18389, 4, 4, correct
18390, 6, 8, miss
18391, 6, 6, correct
18392, 1, 1, correct
18393, 4, 4, correct
18394, 0, 0, correct
18395, 2, 2, correct
18396, 4, 4, correct
18397, 0, 0, correct
18398, 1, 1, correct
18399, 8, 8, correct
18400, 4, 4, correct
18401, 1, 1, correct
18402, 0, 0, correct
18403, 8, 8, correct
18404, 2, 2, correct
18405, 7, 7, correct
18406, 4, 4, correct
18407, 3, 3, correct
18408, 3, 3, correct
18409, 3, 3, correct
18410, 1, 1, correct
18411, 4, 4, correct
18412, 2, 2, correct
18413, 0, 0, correct
18414, 6, 6, correct
18415, 0, 0, correct
18416, 1, 4, miss
18417, 7, 7, correct
18418, 9, 9, correct
18419, 3, 3, correct
18420, 7, 7, correct
18421, 9, 9, correct
18422, 9, 9, correct
18423, 5, 5, correct
18424, 7, 7, correct
18425, 1, 1, correct
18426, 3, 3, correct
18427, 2, 2, correct
18428, 3, 3, correct
18429, 1, 1, correct
18430, 5, 0, miss
18431, 2, 2, correct
18432, 7, 7, correct
18433, 3, 3, correct
18434, 9, 9, correct
18435, 3, 3, correct
18436, 7, 7, correct
18437, 1, 1, correct
18438, 4, 4, correct
18439, 9, 9, correct
18440, 3, 3, correct
18441, 1, 1, correct
18442, 5, 5, correct
18443, 3, 3, correct
18444, 8, 8, correct
18445, 9, 4, miss
18446, 1, 1, correct
18447, 0, 0, correct
18448, 9, 9, correct
18449, 7, 7, correct
18450, 3, 3, correct
18451, 2, 2, correct
18452, 3, 3, correct
18453, 7, 7, correct
18454, 7, 7, correct
18455, 1, 1, correct
18456, 7, 7, correct
18457, 9, 9, correct
18458, 6, 6, correct
18459, 4, 4, correct
18460, 7, 7, correct
18461, 2, 2, correct
18462, 6, 6, correct
18463, 5, 5, correct
18464, 6, 6, correct
18465, 4, 4, correct
18466, 0, 0, correct
18467, 4, 4, correct
18468, 8, 8, correct
18469, 1, 1, correct
18470, 5, 5, correct
18471, 3, 3, correct
18472, 9, 9, correct
18473, 0, 0, correct
18474, 1, 1, correct
18475, 2, 2, correct
18476, 2, 2, correct
18477, 5, 5, correct
18478, 8, 8, correct
18479, 3, 3, correct
18480, 4, 4, correct
18481, 0, 8, miss
18482, 2, 7, miss
18483, 4, 4, correct
18484, 2, 2, correct
18485, 3, 3, correct
18486, 1, 1, correct
18487, 0, 0, correct
18488, 8, 8, correct
18489, 4, 4, correct
18490, 9, 9, correct
18491, 4, 4, correct
18492, 0, 0, correct
18493, 9, 9, correct
18494, 2, 2, correct
18495, 8, 8, correct
18496, 5, 5, correct
18497, 0, 0, correct
18498, 4, 4, correct
18499, 9, 9, correct
18500, 1, 1, correct
18501, 0, 0, correct
18502, 2, 2, correct
18503, 1, 1, correct
18504, 7, 7, correct
18505, 3, 3, correct
18506, 1, 1, correct
18507, 6, 6, correct
18508, 4, 4, correct
18509, 7, 7, correct
18510, 8, 8, correct
18511, 7, 7, correct
18512, 8, 8, correct
18513, 5, 5, correct
18514, 2, 2, correct
18515, 7, 7, correct
18516, 7, 7, correct
18517, 7, 7, correct
18518, 2, 2, correct
18519, 2, 2, correct
18520, 8, 8, correct
18521, 4, 4, correct
18522, 1, 1, correct
18523, 7, 7, correct
18524, 5, 5, correct
18525, 3, 3, correct
18526, 8, 2, miss
18527, 1, 1, correct
18528, 6, 6, correct
18529, 5, 5, correct
18530, 1, 1, correct
18531, 4, 4, correct
18532, 8, 8, correct
18533, 1, 1, correct
18534, 2, 2, correct
18535, 6, 6, correct
18536, 1, 1, correct
18537, 8, 8, correct
18538, 2, 2, correct
18539, 5, 5, correct
18540, 9, 9, correct
18541, 2, 2, correct
18542, 2, 2, correct
18543, 4, 4, correct
18544, 0, 0, correct
18545, 8, 2, miss
18546, 0, 0, correct
18547, 2, 2, correct
18548, 9, 9, correct
18549, 4, 9, miss
18550, 4, 4, correct
18551, 4, 4, correct
18552, 7, 7, correct
18553, 7, 7, correct
18554, 5, 5, correct
18555, 8, 8, correct
18556, 9, 9, correct
18557, 1, 1, correct
18558, 5, 5, correct
18559, 0, 0, correct
18560, 6, 6, correct
18561, 8, 8, correct
18562, 1, 1, correct
18563, 0, 0, correct
18564, 0, 0, correct
18565, 1, 4, miss
18566, 4, 4, correct
18567, 9, 9, correct
18568, 2, 0, miss
18569, 5, 5, correct
18570, 6, 6, correct
18571, 2, 2, correct
18572, 9, 9, correct
18573, 1, 1, correct
18574, 9, 9, correct
18575, 1, 1, correct
18576, 8, 8, correct
18577, 3, 3, correct
18578, 0, 0, correct
18579, 6, 6, correct
18580, 4, 4, correct
18581, 9, 9, correct
18582, 3, 3, correct
18583, 1, 8, miss
18584, 4, 4, correct
18585, 5, 5, correct
18586, 1, 1, correct
18587, 2, 2, correct
18588, 2, 2, correct
18589, 1, 1, correct
18590, 2, 2, correct
18591, 0, 0, correct
18592, 6, 6, correct
18593, 0, 0, correct
18594, 7, 7, correct
18595, 1, 8, miss
18596, 1, 8, miss
18597, 8, 8, correct
18598, 7, 7, correct
18599, 2, 2, correct
18600, 2, 2, correct
18601, 6, 6, correct
18602, 6, 6, correct
18603, 8, 8, correct
18604, 7, 7, correct
18605, 0, 0, correct
18606, 0, 0, correct
18607, 4, 4, correct
18608, 9, 9, correct
18609, 5, 5, correct
18610, 1, 1, correct
18611, 5, 5, correct
18612, 3, 3, correct
18613, 2, 2, correct
18614, 9, 9, correct
18615, 2, 2, correct
18616, 2, 2, correct
18617, 9, 9, correct
18618, 5, 5, correct
18619, 8, 8, correct
18620, 2, 2, correct
18621, 0, 0, correct
18622, 0, 0, correct
18623, 4, 9, miss
18624, 3, 3, correct
18625, 3, 3, correct
18626, 1, 1, correct
18627, 5, 5, correct
18628, 0, 0, correct
18629, 8, 8, correct
18630, 3, 3, correct
18631, 2, 2, correct
18632, 2, 8, miss
18633, 7, 2, miss
18634, 4, 4, correct
18635, 6, 6, correct
18636, 3, 3, correct
18637, 2, 2, correct
18638, 6, 6, correct
18639, 5, 5, correct
18640, 0, 0, correct
18641, 7, 7, correct
18642, 5, 5, correct
18643, 2, 2, correct
18644, 0, 0, correct
18645, 2, 2, correct
18646, 9, 9, correct
18647, 7, 9, miss
18648, 5, 5, correct
18649, 0, 0, correct
18650, 0, 0, correct
18651, 9, 9, correct
18652, 4, 4, correct
18653, 9, 9, correct
18654, 4, 4, correct
18655, 7, 7, correct
18656, 9, 9, correct
18657, 5, 5, correct
18658, 9, 9, correct
18659, 2, 2, correct
18660, 1, 1, correct
18661, 6, 6, correct
18662, 1, 1, correct
18663, 5, 5, correct
18664, 7, 7, correct
18665, 4, 4, correct
18666, 1, 1, correct
18667, 1, 1, correct
18668, 5, 5, correct
18669, 1, 8, miss
18670, 3, 3, correct
18671, 4, 4, correct
18672, 9, 4, miss
18673, 0, 0, correct
18674, 9, 9, correct
18675, 0, 0, correct
18676, 4, 4, correct
18677, 9, 9, correct
18678, 3, 3, correct
18679, 2, 2, correct
18680, 3, 3, correct
18681, 0, 0, correct
18682, 4, 4, correct
18683, 7, 7, correct
18684, 5, 5, correct
18685, 1, 1, correct
18686, 5, 5, correct
18687, 6, 6, correct
18688, 1, 1, correct
18689, 7, 7, correct
18690, 0, 2, miss
18691, 3, 3, correct
18692, 6, 6, correct
18693, 1, 1, correct
18694, 4, 4, correct
18695, 0, 0, correct
18696, 3, 3, correct
18697, 5, 5, correct
18698, 3, 3, correct
18699, 1, 1, correct
18700, 2, 2, correct
18701, 9, 9, correct
18702, 5, 5, correct
18703, 8, 9, miss
18704, 1, 1, correct
18705, 9, 9, correct
18706, 7, 7, correct
18707, 0, 0, correct
18708, 6, 6, correct
18709, 7, 3, miss
18710, 1, 1, correct
18711, 8, 8, correct
18712, 8, 8, correct
18713, 7, 7, correct
18714, 2, 2, correct
18715, 1, 1, correct
18716, 4, 9, miss
18717, 5, 5, correct
18718, 0, 0, correct
18719, 3, 3, correct
18720, 6, 8, miss
18721, 0, 0, correct
18722, 1, 1, correct
18723, 3, 3, correct
18724, 4, 4, correct
18725, 4, 4, correct
18726, 9, 9, correct
18727, 7, 7, correct
18728, 0, 0, correct
18729, 4, 4, correct
18730, 4, 4, correct
18731, 1, 1, correct
18732, 2, 2, correct
18733, 0, 0, correct
18734, 3, 3, correct
18735, 1, 1, correct
18736, 6, 6, correct
18737, 8, 8, correct
18738, 1, 1, correct
18739, 4, 4, correct
18740, 0, 0, correct
18741, 7, 7, correct
18742, 2, 2, correct
18743, 8, 8, correct
18744, 8, 8, correct
18745, 8, 8, correct
18746, 8, 8, correct
18747, 1, 1, correct
18748, 9, 9, correct
18749, 4, 4, correct
18750, 0, 0, correct
18751, 6, 6, correct
18752, 0, 0, correct
18753, 0, 0, correct
18754, 3, 5, miss
18755, 7, 7, correct
18756, 3, 3, correct
18757, 8, 8, correct
18758, 3, 3, correct
18759, 7, 7, correct
18760, 1, 1, correct
18761, 6, 6, correct
18762, 3, 2, miss
18763, 9, 9, correct
18764, 6, 0, miss
18765, 5, 5, correct
18766, 0, 0, correct
18767, 4, 4, correct
18768, 7, 7, correct
18769, 7, 7, correct
18770, 8, 8, correct
18771, 4, 9, miss
18772, 0, 0, correct
18773, 6, 6, correct
18774, 3, 3, correct
18775, 5, 5, correct
18776, 2, 2, correct
18777, 6, 6, correct
18778, 0, 0, correct
18779, 0, 0, correct
18780, 9, 9, correct
18781, 7, 7, correct
18782, 9, 9, correct
18783, 2, 2, correct
18784, 4, 4, correct
18785, 5, 5, correct
18786, 0, 0, correct
18787, 6, 6, correct
